Entity,Year,Combustibles fósiles (TWh),Nuclear (TWh),Geotérmica/Biomasa (TWh),Solar (TWh),Eólica (TWh),Hidroeléctrica (TWh)
France,1986,43.029,254.155,1.6628,0.0,0.0,63.010845
France,1987,39.498,265.52,1.7506,0.0,0.0,71.087555
France,1988,37.266,275.521,1.77325,0.0,0.0,77.11729
France,1989,51.429,303.931,1.84145,0.0,0.0,46.842293
France,1990,47.118,314.081,1.913,0.0,0.000271526,53.866
France,1991,60.342,331.34,2.102,0.0,0.000489604,57.602
France,1992,50.236,338.445,2.134,0.001488,0.000489604,68.956
France,1993,34.336,368.188,1.974,0.001683,0.00240218,64.895
France,1994,33.385,359.981,2.157,0.0018785,0.004704,78.794
France,1995,38.145,377.231,2.329,0.00204,0.0047142,73.119
France,1996,42.878,397.34,2.423,0.0026503,0.0074302,66.044
France,1997,38.49,395.483,2.675,0.0034068,0.0111284,63.764
France,1998,53.938,387.99,2.653,0.0040885,0.0194972,62.093
France,1999,50.765,394.244,2.853,0.0045475,0.03694443,72.514
France,2000,49.539,415.162,2.986,0.00522325,0.048,66.363
France,2001,45.005,421.076,3.334,0.0061605,0.131,74.268
France,2002,51.127,436.76,3.537,0.00710345,0.265,60.397
France,2003,55.73,441.07,3.717,0.0077673,0.388,58.943
France,2004,54.812,448.241,3.782,0.008447984,0.595,59.555
France,2005,61.699,451.529,3.872,0.01050076,0.962,51.48
France,2006,55.297,450.191,3.841,0.01190605,2.182,56.303
France,2007,56.347,439.73,4.216,0.018,4.07,57.604
France,2008,53.661112,439.447,4.436,0.042,5.694,63.654
France,2009,49.234197,409.736,4.578,0.174,7.912,56.994
France,2010,55.594113,428.521,4.917,0.62,9.945,62.714
France,2011,56.812208,442.38776299999995,5.48,2.078,12.052,44.791
France,2012,54.168929,425.406017,6.3471003,4.016,15.107985,58.78245
France,2013,51.127083,423.684671,7.80987,4.735,16.054344,70.84405
France,2014,33.419968,436.479009,8.320374,5.913,17.250189,62.829517
France,2015,42.373374000000005,437.427808,8.844254,7.2631626,21.350168,54.556957
France,2016,54.068845,403.195482,9.635901,8.164943,21.307964,59.923428
France,2017,62.677844,398.359129,10.333821,9.102625,24.54369,48.964455
France,2018,46.871921,412.94181199999997,10.550078,10.411551,28.53087,63.915768
France,2019,51.100786,399.011587,10.743961,11.747336,34.61536,56.027714
France,2020,45.78443,353.832867,10.668056,12.925406,39.74983,61.17179
France,2021,46.347714,379.361292,11.1924715,14.605709,36.96734,57.966537
France,2022,58.140483999999994,294.731038,0.0,0.0,0.0,0.0
Germany,1965,0.0,0.0,0.0,0.0,0.0,16.21221
Germany,1966,0.0,0.0,0.0,0.0,0.0,17.533998
Germany,1967,0.0,0.0,0.0,0.0,0.0,16.652311
Germany,1968,0.0,0.0,0.0,0.0,0.0,16.89899
Germany,1969,0.0,0.0,0.0,0.0,0.0,13.713478
Germany,1970,0.0,0.0,0.92002016,0.0,0.0,17.533678
Germany,1971,304.81,6.216,1.0010282,0.0,0.0,13.455188
Germany,1972,320.343,9.522,1.0187488,0.0,0.0,13.205894
Germany,1973,344.101,12.106,1.0531049,0.0,0.0,15.229462
Germany,1974,355.488,14.459,1.07625,0.0,0.0,17.638132
Germany,1975,339.469,24.138,1.1247102,0.0,0.0,17.059124
Germany,1976,374.509,29.533,1.2776853,0.0,0.0,13.846833
Germany,1977,363.778,41.255,1.2465839,0.0,0.0,17.58216
Germany,1978,382.1,43.873,1.317466,0.0,0.0,18.362234
Germany,1979,393.141,52.064,1.4433178,0.0,0.0,18.383686
Germany,1980,386.245,55.589,1.9662538,0.0,0.0,19.069143
Germany,1981,377.31,65.533,1.8042376,0.0,0.0,19.914673
Germany,1982,368.972,74.426,1.798813,0.0,0.0,19.737993
Germany,1983,375.785,78.063,1.5402381,0.0,0.0,18.712017
Germany,1984,375.899,104.317,1.6429448,0.0,0.0,18.479174
Germany,1985,360.002,138.641,1.6440297,0.0,0.0,17.40065
Germany,1986,368.345,130.489,1.5955696,0.0,0.001,18.571981
Germany,1987,364.406,141.725,1.4458493,0.0,0.002,20.34297
Germany,1988,365.687,156.82,1.6378818,0.0,0.008,20.079391
Germany,1989,372.644,161.671,1.7492679,0.0,0.026,18.243729
Germany,1990,372.498,152.468,1.435,0.001,0.071,17.335
Germany,1991,367.767,147.229,1.511,0.001,0.1,15.85
Germany,1992,350.963,158.804,1.562,0.002,0.275,18.635
Germany,1993,344.46,153.276,1.663,0.003,0.6,18.96
Germany,1994,345.913,150.703,1.906,0.004,0.909,20.195
Germany,1995,348.528,153.091,2.049,0.005,1.5,21.556
Germany,1996,358.647,160.016,2.143,0.006,2.032,18.818
Germany,1997,349.005,170.328,2.297,0.011,2.966,18.952
Germany,1998,359.151,161.644,2.718,0.015,4.489,19.002
Germany,1999,349.085,170.004,2.94,0.019,5.528,20.686
Germany,2000,361.442,169.606,3.4,0.0,9.5,24.9
Germany,2001,364.835,171.305,5.2,0.1,10.5,23.2
Germany,2002,365.426,164.842,6.4,0.2,15.8,23.7
Germany,2003,388.668,165.06,8.948651,0.313,19.087,18.321198
Germany,2004,383.139,167.065,10.635514,0.557,26.019,20.745722
Germany,2005,383.711,163.055,14.7062,1.308,27.774,19.638
Germany,2006,386.133,167.269,18.9344,2.265,31.324,20.031
Germany,2007,397.891,140.534,24.6164,3.137,40.507,21.17
Germany,2008,385.401,148.495,28.0316,4.508,41.385,20.443
Germany,2009,352.44,134.932,30.9048,6.715,39.42,19.031
Germany,2010,372.55,140.556,33.9517,11.963,38.547,20.953
Germany,2011,366.773,107.971,36.9098,19.991,49.857,17.671
Germany,2012,371.343,99.46,43.2284,26.744,51.68,21.755
Germany,2013,374.945,97.29,45.593,30.621,52.737,22.998
Germany,2014,352.838,97.129,48.385,34.558,58.497,19.587
Germany,2015,352.936,91.786,50.459,37.171,80.624,18.977
Germany,2016,361.336,84.634,51.103,36.67,79.924,20.546
Germany,2017,346.079,76.324,51.08,37.893,105.693,20.15
Germany,2018,327.585,76.005,50.972,43.459,109.951,17.693
Germany,2019,277.336,75.071,50.323,44.383,125.894,19.731
Germany,2020,244.678,64.382,51.092,48.641,132.102,18.322
Germany,2021,276.447,69.13,50.9,49.0,117.7,19.1
Germany,2022,280.849,34.709,0.0,0.0,0.0,0.0
Greece,1965,0.0,0.0,0.0,0.0,0.0,0.801
Greece,1966,0.0,0.0,0.0,0.0,0.0,1.73
Greece,1967,0.0,0.0,0.0,0.0,0.0,1.66
Greece,1968,0.0,0.0,0.0,0.0,0.0,1.368
Greece,1969,0.0,0.0,0.0,0.0,0.0,2.055
Greece,1970,0.0,0.0,0.0,0.0,0.0,2.636
Greece,1971,8.91,0.0,0.0,0.0,0.0,2.652
Greece,1972,10.444,0.0,0.0,0.0,0.0,2.677
Greece,1973,12.594,0.0,0.0,0.0,0.0,2.223
Greece,1974,12.673,0.0,0.0,0.0,0.0,2.347
Greece,1975,14.105,0.0,0.0,0.0,0.0,2.015
Greece,1976,15.964,0.0,0.0,0.0,0.0,1.879
Greece,1977,17.063,0.0,0.0,0.0,0.0,1.922
Greece,1978,18.062,0.0,0.0,0.0,0.0,2.988
Greece,1979,18.536,0.0,0.0,0.0,0.0,3.566
Greece,1980,19.248,0.0,0.0,0.0,0.0,3.405
Greece,1981,19.986,0.0,0.0,0.0,0.0,3.407
Greece,1982,19.711,0.0,0.0,0.0,0.0,3.561
Greece,1983,21.643,0.0,0.0,0.0,0.0,2.34
Greece,1984,21.942,0.0,0.0,0.0,0.0,2.862
Greece,1985,24.935,0.0,0.0,0.0,0.0,2.805
Greece,1986,24.889,0.0,0.0,0.0,0.0,3.235
Greece,1987,27.305,0.0,0.0,0.0,0.001,2.78
Greece,1988,30.795,0.0,0.0,0.0,0.001,2.366
Greece,1989,32.309,0.0,0.0,0.0,0.001,1.9
Greece,1990,33.004,0.0,0.0,0.0,0.002,1.769
Greece,1991,32.642,0.0,0.0,0.0,0.002,3.099
Greece,1992,34.877,0.0,0.001,0.0,0.008,2.203
Greece,1993,35.716,0.0,0.001,0.0,0.047,2.282
Greece,1994,37.669,0.0,0.001,0.0,0.037,2.599
Greece,1995,37.632,0.0,0.001,0.0,0.034,3.529
Greece,1996,37.91,0.0,0.0,0.0,0.036,4.348
Greece,1997,39.261,0.0,0.0,0.0,0.037,3.882
Greece,1998,42.233,0.0,0.0,0.0,0.073,3.717
Greece,1999,44.445,0.0,0.001,0.0,0.162,4.592
Greece,2000,49.118,0.0,0.0,0.0,0.451,3.693
Greece,2001,50.041,0.0,0.079,0.0,0.756,2.097
Greece,2002,50.26,0.0,0.126,0.0,0.651,2.8
Greece,2003,51.872,0.0,0.105,0.0,1.021,4.766
Greece,2004,52.756,0.0,0.123,0.001,1.121,4.672
Greece,2005,52.921,0.0,0.122,0.001,1.266,5.017
Greece,2006,52.475,0.0,0.114,0.001,1.699,5.865
Greece,2007,58.092,0.0,0.184,0.001,1.818,2.591
Greece,2008,57.143,0.0,0.191,0.005,2.242,3.312
Greece,2009,52.89,0.0,0.218,0.05,2.543,5.374
Greece,2010,46.716,0.0,0.19,0.158,2.714,7.46
Greece,2011,50.916,0.0,0.207,0.61,3.315,4.011
Greece,2012,50.56,0.0,0.204,1.694,3.85,4.403
Greece,2013,42.68,0.0,0.216,3.648,4.139,6.346
Greece,2014,38.066,0.0,0.22,3.792,3.689,4.476
Greece,2015,36.86,0.0,0.231,3.9,4.621,6.098
Greece,2016,39.316,0.0,0.274,3.93,5.146,5.543
Greece,2017,41.387791,0.0,0.310028,3.991477,5.536987,3.962547
Greece,2018,36.811763,0.0,0.31407,3.790652,6.300259,5.743448
Greece,2019,32.188472000000004,0.0,0.402027,4.42851,7.266347,3.977615
Greece,2020,30.560749,0.0,0.453554,4.446854,9.310104,3.30228
Greece,2021,32.478499,0.0,0.17746587,5.1679754,10.470926,5.8237925
Greece,2022,30.023556,0.0,0.0,0.0,0.0,0.0
High-income countries,1965,0.0,0.0,17.885233,0.0,0.0,705.6941
High-income countries,1966,0.0,0.0,19.684008,0.0,0.0,745.083
High-income countries,1967,0.0,0.0,19.813572,0.0,0.0,763.759
High-income countries,1968,0.0,0.0,21.941046,0.0,0.0,783.7301
High-income countries,1969,0.0,0.0,23.079964,0.0,0.0,818.9756
High-income countries,1970,0.0,0.0,24.964964,0.0,0.0,840.9904
High-income countries,1971,0.0,0.0,25.509909,0.0,0.0,877.8005
High-income countries,1972,0.0,0.0,27.498178,0.0,0.0,915.132
High-income countries,1973,0.0,0.0,29.371082,0.0,0.0,916.19336
High-income countries,1974,0.0,0.0,31.125929,0.0,0.0,1005.90735
High-income countries,1975,0.0,0.0,31.102913,0.0,0.0,1005.6749
High-income countries,1976,0.0,0.0,34.59475,0.0,0.0,963.19366
High-income countries,1977,0.0,0.0,36.31119,0.0,0.0,967.71844
High-income countries,1978,0.0,0.0,38.399734,0.0,0.003,1040.888
High-income countries,1979,0.0,0.0,40.237312,0.0,0.006,1082.5781
High-income countries,1980,0.0,0.0,42.139984,0.0,0.0105,1072.4165
High-income countries,1981,0.0,0.0,43.527237,0.0,0.0105,1082.1362
High-income countries,1982,0.0,0.0,50.898537,0.0,0.0185,1111.8145
High-income countries,1983,0.0,0.0,55.702415,0.003,0.03279495,1167.8391
High-income countries,1984,0.0,0.0,63.33676,0.006311111,0.044755556,1163.5408
High-income countries,1985,0.0,0.0,65.34927,0.011747476,0.0642202,1159.8821
High-income countries,1986,0.0,0.0,70.283806,0.015183838,0.13883132,1158.509
High-income countries,1987,0.0,0.0,75.525024,0.01060303,0.19537677,1153.1249
High-income countries,1988,0.0,0.0,77.7357,0.01019596,0.3315798,1153.1642
High-income countries,1989,0.0,0.0,86.8685,0.2622232,2.649777,1125.8265
High-income countries,1990,0.0,0.0,96.62821,0.38529494,3.5971372,1164.544
High-income countries,1991,0.0,0.0,101.0439,0.5012029,3.9627059,1180.3627
High-income countries,1992,0.0,0.0,107.74438,0.46058512,4.511429,1165.996
High-income countries,1993,0.0,0.0,112.216995,0.54869753,5.384533,1227.1355
High-income countries,1994,0.0,0.0,115.5704,0.5870139,6.528023,1191.8569
High-income countries,1995,0.0,0.0,117.56831,0.6258037,7.1266384,1267.2628
High-income countries,1996,0.0,0.0,120.82481,0.6781474,8.173981,1293.0583
High-income countries,1997,0.0,0.0,128.36581,0.72652215,10.701239,1325.2185
High-income countries,1998,0.0,0.0,132.48087,0.7846993,14.3348255,1293.2545
High-income countries,1999,0.0,0.0,136.38516,0.8750003,19.039782,1302.7513
High-income countries,2000,0.0,0.0,139.75514,1.0057497,28.696821,1311.4408
High-income countries,2001,0.0,0.0,145.10782,1.3489687,34.70057,1221.6636
High-income countries,2002,0.0,0.0,158.2272,1.7000945,48.384052,1232.7167
High-income countries,2003,0.0,0.0,165.66397,2.1286354,58.550415,1209.8594
High-income countries,2004,0.0,0.0,179.45404,2.8202245,77.624344,1224.541
High-income countries,2005,0.0,0.0,194.38457,4.009548,95.148834,1239.8196
High-income countries,2006,0.0,0.0,204.9203,5.542243,118.35828,1252.1782
High-income countries,2007,0.0,0.0,218.19537,7.504107,151.20857,1224.844
High-income countries,2008,0.0,0.0,227.51721,12.285413,189.37726,1269.394
High-income countries,2009,0.0,0.0,236.94408,20.45341,226.5314,1268.9607
High-income countries,2010,0.0,0.0,260.61328,32.599228,266.5324,1282.231
High-income countries,2011,0.0,0.0,274.14984,60.96809,326.70868,1308.4968
High-income countries,2012,0.0,0.0,296.6976,92.46783,375.83948,1314.5249
High-income countries,2013,0.0,0.0,314.34457,121.069855,434.4375,1341.4576
High-income countries,2014,0.0,0.0,330.01614,159.00264,466.4109,1326.918
High-income countries,2015,0.0,0.0,348.38477,195.21176,541.5227,1290.3965
High-income countries,2016,0.0,0.0,347.7522,229.05551,584.6948,1318.0007
High-income countries,2017,0.0,0.0,359.1513,276.4635,673.0691,1308.9022
High-income countries,2018,0.0,0.0,367.20908,318.03418,714.9801,1343.8661
High-income countries,2019,0.0,0.0,369.5374,364.81628,795.4272,1291.6599
High-income countries,2020,0.0,0.0,366.5997,433.69727,895.2072,1337.1145
High-income countries,2021,0.0,0.0,385.79904,513.4034,929.2726,1300.623
Hong Kong,1965,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1966,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1967,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1968,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1969,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1970,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1971,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1972,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1973,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1974,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1975,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1976,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1977,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1978,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1979,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1980,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1981,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1982,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1983,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1984,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1985,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1986,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1987,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1988,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1989,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1990,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1991,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1992,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1993,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1994,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1995,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1996,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1997,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1998,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1999,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,2000,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,2001,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,2002,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,2003,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,2004,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,2005,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,2006,0.0,0.0,0.0,0.0,0.000694,0.0
Hong Kong,2007,0.0,0.0,0.0,0.0,0.000865,0.0
Hong Kong,2008,0.0,0.0,0.0,0.0,0.000807,0.0
Hong Kong,2009,0.0,0.0,0.0,0.0,0.001099,0.0
Hong Kong,2010,0.0,0.0,0.039,0.001,0.001041,0.0
Hong Kong,2011,0.0,0.0,0.043,0.003,0.000868,0.0
Hong Kong,2012,0.0,0.0,0.041,0.003,0.001053,0.0
Hong Kong,2013,0.0,0.0,0.036,0.003,0.000836,0.0
Hong Kong,2014,0.0,0.0,0.043,0.003,0.0009,0.0
Hong Kong,2015,0.0,0.0,0.057,0.004,0.000811,0.0
Hong Kong,2016,0.0,0.0,0.065,0.004,0.000492,0.0
Hong Kong,2017,0.0,0.0,0.065044,0.005605,0.001045,0.0
Hong Kong,2018,0.0,0.0,0.067185,0.006383,0.0007,0.0
Hong Kong,2019,0.0,0.0,0.074305,0.006883,0.0007,0.0
Hong Kong,2020,0.0,0.0,0.074305,0.007883,0.0008,0.0
Hong Kong,2021,0.0,0.0,0.07552527,0.008085128,0.000820513,0.0
Hungary,1965,0.0,0.0,0.0,0.0,0.0,0.075
Hungary,1966,0.0,0.0,0.0,0.0,0.0,0.1
Hungary,1967,0.0,0.0,0.0,0.0,0.0,0.082
Hungary,1968,0.0,0.0,0.0,0.0,0.0,0.089
Hungary,1969,0.0,0.0,0.0,0.0,0.0,0.095
Hungary,1970,0.0,0.0,0.0,0.0,0.0,0.088
Hungary,1971,14.898,0.0,0.0,0.0,0.0,0.096
Hungary,1972,16.213,0.0,0.0,0.0,0.0,0.11
Hungary,1973,17.542,0.0,0.0,0.0,0.0,0.101
Hungary,1974,18.904,0.0,0.0,0.0,0.0,0.081
Hungary,1975,20.309,0.0,0.0,0.0,0.0,0.163
Hungary,1976,21.885,0.0,0.0,0.0,0.0,0.165
Hungary,1977,23.253,0.0,0.0,0.0,0.0,0.149
Hungary,1978,25.405,0.0,0.0,0.0,0.0,0.138
Hungary,1979,24.373,0.0,0.0,0.0,0.0,0.146
Hungary,1980,23.764,0.0,0.0,0.0,0.0,0.112
Hungary,1981,24.132,0.0,0.0,0.0,0.0,0.168
Hungary,1982,24.616,0.0,0.0,0.0,0.0,0.159
Hungary,1983,23.162,2.473,0.0,0.0,0.0,0.155
Hungary,1984,22.302,3.766,0.0,0.0,0.0,0.181
Hungary,1985,20.102,6.48,0.0,0.0,0.0,0.155
Hungary,1986,20.438,7.424,0.0,0.0,0.0,0.154
Hungary,1987,18.549,10.986,0.0,0.0,0.0,0.169
Hungary,1988,15.575,13.445,0.0,0.0,0.0,0.169
Hungary,1989,15.525,13.891,0.0,0.0,0.0,0.158
Hungary,1990,14.493,13.731,0.017,0.0,0.0,0.178
Hungary,1991,15.995,13.726,0.024,0.0,0.0,0.194
Hungary,1992,17.472,13.964,0.046,0.0,0.0,0.158
Hungary,1993,18.876,13.796,0.039,0.0,0.0,0.166
Hungary,1994,19.215,14.049,0.045,0.0,0.0,0.161
Hungary,1995,19.726,14.026,0.056,0.0,0.0,0.163
Hungary,1996,20.612,14.18,0.05,0.0,0.0,0.207
Hungary,1997,21.118,13.968,0.053,0.0,0.0,0.216
Hungary,1998,22.974,13.949,0.06,0.0,0.0,0.155
Hungary,1999,23.435,14.096,0.065,0.0,0.0,0.181
Hungary,2000,20.713,14.18,0.065,0.0,0.0,0.178
Hungary,2001,21.976,14.126,0.07,0.0,0.001,0.186
Hungary,2002,21.938,13.953,0.042,0.0,0.001,0.194
Hungary,2003,22.763,11.013,0.161,0.0,0.004,0.171
Hungary,2004,20.831,11.915,0.725,0.0,0.006,0.205
Hungary,2005,19.98,13.834,1.658,0.0,0.01,0.202
Hungary,2006,20.773,13.461,1.264,0.0,0.043,0.186
Hungary,2007,23.254,14.677,1.563,0.0,0.11,0.21
Hungary,2008,22.736,14.818,1.938,0.001,0.205,0.213
Hungary,2009,17.47,15.426,2.335,0.001,0.331,0.228
Hungary,2010,18.438,15.761,2.297,0.001,0.527,0.188
Hungary,2011,17.491,15.685,1.859,0.001,0.626,0.222
Hungary,2012,16.078,15.793,1.655,0.008,0.771181,0.213
Hungary,2013,12.003,15.37,1.832,0.025,0.717905,0.213
Hungary,2014,10.43,15.649,2.126,0.067,0.65654,0.301
Hungary,2015,11.093,15.834,2.161,0.141,0.693,0.234
Hungary,2016,12.3,16.054,2.071,0.244,0.684,0.259
Hungary,2017,13.053,16.098,2.155,0.349,0.758,0.22
Hungary,2018,12.207,15.733,2.309,0.629,0.607,0.222
Hungary,2019,12.955,16.288,2.245,1.497,0.729,0.219
Hungary,2020,12.962,16.055,2.171,2.459,0.655,0.244
Hungary,2021,12.8173,15.99,2.217125,3.793289,0.651231,0.208048
Hungary,2022,11.9694,15.812,0.0,0.0,0.0,0.0
IEA Total,1971,2831.897,103.693,0.0,0.0,0.0,0.0
IEA Total,1972,3072.248,142.038,0.0,0.0,0.0,0.0
IEA Total,1973,3339.306,188.496,0.0,0.0,0.0,0.0
IEA Total,1974,3236.888,242.082,0.0,0.0,0.0,0.0
IEA Total,1975,3227.975,335.311,0.0,0.0,0.0,0.0
IEA Total,1976,3529.205,385.175,0.0,0.0,0.0,0.0
IEA Total,1977,3633.921,479.629,0.0,0.0,0.0,0.0
IEA Total,1978,3716.817,561.515,0.0,0.0,0.0,0.0
IEA Total,1979,3841.512,575.569,0.0,0.0,0.0,0.0
IEA Total,1980,3913.843,620.668,0.0,0.0,0.0,0.0
IEA Total,1981,3848.728,730.245,0.0,0.0,0.0,0.0
IEA Total,1982,3715.976,783.53,0.0,0.0,0.0,0.0
IEA Total,1983,3769.934,882.812,0.0,0.0,0.0,0.0
IEA Total,1984,3877.987,1056.992,0.0,0.0,0.0,0.0
IEA Total,1985,3909.465,1259.397,0.0,0.0,0.0,0.0
IEA Total,1986,3894.985,1377.191,0.0,0.0,0.0,0.0
IEA Total,1987,4062.302,1479.604,0.0,0.0,0.0,0.0
IEA Total,1988,4194.289,1601.763,0.0,0.0,0.0,0.0
IEA Total,1989,4505.156,1656.336,0.0,0.0,0.0,0.0
IEA Total,1990,4550.023216,1741.863703,0.0,0.0,0.0,0.0
IEA Total,1991,4631.239644,1832.993852,0.0,0.0,0.0,0.0
IEA Total,1992,4667.015189000001,1855.5080679999999,0.0,0.0,0.0,0.0
IEA Total,1993,4702.4889060000005,1920.844053,0.0,0.0,0.0,0.0
IEA Total,1994,4901.320217,1981.913701,0.0,0.0,0.0,0.0
IEA Total,1995,4968.710525,2062.0519990000003,0.0,0.0,0.0,0.0
IEA Total,1996,5110.005843999999,2118.947607,0.0,0.0,0.0,0.0
IEA Total,1997,5249.327388000001,2090.4714240000003,0.0,0.0,0.0,0.0
IEA Total,1998,5438.244614,2148.3648980000003,0.0,0.0,0.0,0.0
IEA Total,1999,5554.956939000001,2218.489864,0.0,0.0,0.0,0.0
IEA Total,2000,5854.266826,2252.795543,0.0,0.0,0.0,0.0
IEA Total,2001,5797.921371,2285.5575120000003,0.0,0.0,0.0,0.0
IEA Total,2002,5994.299659,2290.156715,0.0,0.0,0.0,0.0
IEA Total,2003,6166.902685,2238.851328,0.0,0.0,0.0,0.0
IEA Total,2004,6250.737811,2333.650148,0.0,0.0,0.0,0.0
IEA Total,2005,6427.30432,2356.0525430000002,0.0,0.0,0.0,0.0
IEA Total,2006,6441.821951999999,2364.2232050000002,0.0,0.0,0.0,0.0
IEA Total,2007,6677.352027,2282.461228,0.0,0.0,0.0,0.0
IEA Total,2008,6602.482791,2284.364915,0.0,0.0,0.0,0.0
IEA Total,2009,6217.040867,2247.271614,0.0,0.0,0.0,0.0
IEA Total,2010,6525.60521,2282.714153,0.0,0.0,0.0,0.0
IEA Total,2011,6569.291657,2080.750215,0.0,0.0,0.0,0.0
IEA Total,2012,6576.522725,1946.055499,0.0,0.0,0.0,0.0
IEA Total,2013,6432.675046,1957.0602979999999,0.0,0.0,0.0,0.0
IEA Total,2014,6285.140996,1973.889963,0.0,0.0,0.0,0.0
IEA Total,2015,6234.866289,1965.311995,0.0,0.0,0.0,0.0
IEA Total,2016,6193.481895999999,1960.02253,0.0,0.0,0.0,0.0
IEA Total,2017,6103.864892,1949.1377209999998,0.0,0.0,0.0,0.0
IEA Total,2018,6149.737442,1973.4093619999999,0.0,0.0,0.0,0.0
IEA Total,2019,5851.55871,1979.688378,0.0,0.0,0.0,0.0
IEA Total,2020,5493.61975,1854.912045,0.0,0.0,0.0,0.0
IEA Total,2021,5740.817116,1908.415237,0.0,0.0,0.0,0.0
IEA Total,2022,5661.250053999999,1781.857013,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1971,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1972,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1973,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1974,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1975,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1976,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1977,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1978,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1979,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1980,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1981,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1982,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1983,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1984,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1985,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1986,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1987,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1988,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1989,0.0,0.0,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1990,5816.937656,1842.150703,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1991,5977.970564,1931.9918519999999,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1992,6096.420979,1954.112068,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1993,6216.555936,2018.536053,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1994,6494.977757000001,2089.152701,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1995,6681.114015,2174.275999,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1996,6945.939324,2243.594607,0.0,0.0,0.0,0.0
IEA and Accession/Association countries,1997,7181.749868,2218.182424,0.0,0.0,0.0,0.0
